Blender 4.5.9 LTS (hash 8bf95cbd38d1 built 2026-04-21 01:31:15)
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.07M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.034 35/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.07M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.035 36/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.07M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.035 36/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.036 37/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.036 37/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.07M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.037 38/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.07M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.037 38/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.038 39/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.038 39/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.039 40/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.039 40/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.08M | Scene, ViewLayer | Updating Geometry BVH Cube.040 41/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.040 41/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.041 42/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.041 42/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.042 43/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.042 43/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.043 44/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.043 44/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.044 45/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.044 45/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.045 46/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.08M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.045 46/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.046 47/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.046 47/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.047 48/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.047 48/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.048 49/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.09M | Scene, ViewLayer | Updating Geometry BVH Cube.048 49/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.10M | Scene, ViewLayer | Updating Geometry BVH Cube.049 50/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.10M | Scene, ViewLayer | Updating Geometry BVH Cube.049 50/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.10M | Scene, ViewLayer | Updating Geometry BVH Cube.050 51/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.10M, Peak:1.10M | Scene, ViewLayer | Updating Geometry BVH Cube.050 51/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.10M | Scene, ViewLayer | Updating Geometry BVH Cube.051 52/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.10M | Scene, ViewLayer | Updating Geometry BVH Cube.051 52/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.11M | Scene, ViewLayer | Updating Geometry BVH tree.b_mesh 542/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.18 | Mem:1.09M, Peak:1.11M | Scene, ViewLayer | Updating Geometry BVH tree.b_mesh 542/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.052 53/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.052 53/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.053 54/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.053 54/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.054 55/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.054 55/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.055 56/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.055 56/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.056 57/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.15M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.056 57/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.057 58/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.057 58/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.058 59/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.058 59/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.059 60/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.16M | Scene, ViewLayer | Updating Geometry BVH Cube.059 60/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.060 61/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.060 61/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.061 62/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.061 62/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.062 63/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.062 63/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.063 64/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.063 64/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.064 65/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.16M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.064 65/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.065 66/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.065 66/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.066 67/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.066 67/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.067 68/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.17M | Scene, ViewLayer | Updating Geometry BVH Cube.067 68/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.068 69/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.068 69/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.069 70/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.069 70/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.070 71/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.18 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.070 71/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.071 72/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.071 72/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.072 73/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.17M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.072 73/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.073 74/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.073 74/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.074 75/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.074 75/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.075 76/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.18M | Scene, ViewLayer | Updating Geometry BVH Cube.075 76/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.19M | Scene, ViewLayer | Updating Geometry BVH Cube.076 77/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.19M | Scene, ViewLayer | Updating Geometry BVH Cube.076 77/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.19M | Scene, ViewLayer | Updating Geometry BVH Cube.077 78/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.19M | Scene, ViewLayer | Updating Geometry BVH Cube.077 78/544 | Building OptiX acceleration structure
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.19M | Scene, ViewLayer | Updating Geometry BVH Cube.078 79/544 | Building BVH
Fra:1 Mem:55.22M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.19M | Scene, ViewLayer | Updating Geometry BVH Cube.078 79/544 | Building OptiX acceleration structure
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH tree.a_mesh 541/544 | Building BVH
Fra:1 Mem:55.16M (Peak 82.12M) | Time:00:00.19 | Mem:1.18M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH tree.a_mesh 541/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.079 80/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.079 80/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.080 81/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.080 81/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.081 82/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.081 82/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.082 83/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.082 83/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.083 84/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.083 84/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.084 85/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.36M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.084 85/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.085 86/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.085 86/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.086 87/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.086 87/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.087 88/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.087 88/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.088 89/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.088 89/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.089 90/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.089 90/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.090 91/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.090 91/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.091 92/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.37M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.091 92/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.092 93/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.092 93/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.093 94/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.093 94/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.094 95/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.094 95/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.095 96/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.095 96/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.096 97/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.096 97/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.097 98/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.097 98/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.098 99/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.098 99/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.099 100/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.099 100/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.38M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.100 101/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.100 101/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.101 102/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.101 102/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.102 103/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.102 103/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.103 104/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.103 104/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.104 105/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.104 105/544 | Building OptiX acceleration structure
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.105 106/544 | Building BVH
Fra:1 Mem:55.34M (Peak 82.12M) | Time:00:00.19 | Mem:1.39M, Peak:1.46M | Scene, ViewLayer | Updating Geometry BVH Cube.105 106/544 | Building OptiX acceleration structure
